INST CODE,INSTITUTE NAME,PLACE,DIST,COED,TYPE,YEAR OF ESTB,BRANCH,BRANCH NAME,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS BOYS,EWS GIRLS,TUITION FEE,AFFILIATED
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,14040,14920,31947,31947,20371,22104,39550,39550,20796,20796,33376,46597,46106,50702,40207,64145,15140,16404,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,22640,26583,51574,51574,26884,37245,22640,31886,31316,31316,56478,60706,72767,96017,62747,62747,24057,26583,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",18548,18548,45704,45704,25451,28468,98443,98443,26310,28618,48848,94688,63472,86711,45988,116522,19742,21415,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,36688,44733,69969,88886,59147,59753,59347,63918,57915,63464,97831,97831,120839,121454,87516,122705,43486,44733,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,59172,65765,115563,115563,93514,106375,59172,65765,68549,109150,59172,114071,124036,124059,96511,99176,59172,69655,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,25036,26492,55037,55037,31226,31226,25036,69691,33182,33182,54089,105035,82381,94212,52786,77895,26262,26492,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,58409,113806,58409,113806,84835,113806,58409,113806,115591,115591,58409,113806,124036,124036,124301,124301,58409,113806,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,30448,30448,62379,68788,37070,41083,30448,30448,32227,44617,68833,68833,76121,116313,63981,117324,30448,30452,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,ANE,AERONAUTICAL ENGINEERING,48334,48334,92951,116716,90563,91370,48334,48334,75492,89819,67898,67898,124730,124730,91264,91264,87671,88838,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),25227,26920,50843,50843,34053,37904,110661,110661,31731,36481,50829,70039,69896,94371,49230,90556,26068,27526,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),23500,23946,46779,46779,32070,32104,23500,98777,30133,34001,35597,35597,80979,80979,50127,56262,23840,26473,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,16455,17501,32597,38067,23307,23372,28609,28609,21172,21487,36754,36754,45202,48593,33181,39217,19918,19918,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",24396,25463,48818,49651,31730,34290,38385,70463,29431,35372,47110,117405,84848,91661,56028,75012,25205,25463,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),34291,34658,68999,92800,51229,53216,34291,83884,43754,43754,82415,82415,98318,125360,85402,85402,34291,34658,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,41709,41709,71621,71621,60348,60348,41709,41709,49897,55048,98565,98565,120501,121214,81666,81666,45113,46313,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,53682,79959,105975,106869,102462,110115,53682,79959,69016,79959,72879,114359,120200,120200,85884,85884,102460,104514,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,28304,30042,55940,64325,38969,41009,39969,39969,38048,43498,49662,53904,96555,113670,63731,80887,29798,30429,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,59682,117501,106253,117501,112598,117902,59682,117501,105064,117501,106399,117501,59682,119034,126007,126007,118251,118251,110000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,111634,111634,111634,111634,111634,111634,111634,111634,111634,113497,111634,111634,120879,120879,115646,115646,111634,111634,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),32702,34496,65944,77845,42838,42838,32702,34496,37015,44719,77306,96939,90951,109924,68163,117177,33604,36428,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),32266,32750,69598,76675,42609,45691,32266,43393,41382,41678,84574,84574,101519,108533,75304,110432,32266,35507,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,19674,19674,39833,47487,27561,28851,49368,49368,23220,23220,39519,59206,53133,56398,42062,59694,22720,22720,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSI,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY,33907,33907,47021,47021,44408,46381,33907,47399,46595,46834,93520,93520,108307,108307,82625,122842,34331,37158,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",30952,31699,62384,75137,36912,40969,37546,66234,37428,40716,80186,80186,99274,99706,74545,122134,30952,31699,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,47620,51664,92757,104863,70091,70854,61241,61241,61415,66244,98261,106062,123620,125850,97491,123202,52541,53061,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,71567,71567,99245,112422,110863,110863,78285,78285,76015,97737,108320,110887,122300,122300,115174,115174,71567,89333,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,INF,INFORMATION TECHNOLOGY,30480,30480,64766,82120,38877,41821,30480,30480,37549,39363,63271,63271,100701,100701,66653,90934,30480,30480,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,44867,111835,44867,111835,112598,112598,44867,111835,108699,111835,44867,111835,122878,122878,83240,111835,44867,111835,100000,JNTUH
MLTM,MALLA REDDY INSTITUTE OF TECHNOLOGY,MAISAMMAGUDA,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,34301,34301,64352,70343,46308,48161,96705,96705,42337,48428,72844,78181,78750,90591,58656,68216,43281,43281,65000,JNTUH
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,32920,46167,67801,98255,58889,75722,57108,57108,55740,55740,46540,58685,107772,107772,65646,71614,65417,76330,60000,JNTUH
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,104619,104619,118057,118057,116138,118066,104619,104619,109011,113087,104619,104619,125619,125619,125774,125774,104619,104619,60000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CIV,CIVIL ENGINEERING,113033,113033,122869,122869,113033,113033,113033,113033,113033,113033,113033,113033,125903,125903,126129,126129,113033,113033,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,43970,43970,96677,96677,80417,80417,114430,114430,71025,76512,64171,87588,109082,109082,88291,88291,104617,104617,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",62819,62819,114266,114266,109885,109885,62819,62819,79318,79318,62819,62819,119595,124405,62819,121374,110225,110225,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,72766,120427,109868,120427,116639,120427,106983,120427,103153,120427,90492,120427,122673,123612,105809,120427,72766,120427,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,118420,118420,118420,118420,118420,118420,121487,121487,118420,125915,118420,118420,121676,125903,125915,125915,118420,118420,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,124801,124801,124801,124801,124801,124801,124801,124801,124801,124801,124801,124801,124801,124801,124801,124801,124801,124801,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY,SATHUPALLY,KHM,COED,PVT,2001,MIN,MINING ENGINEERING,111096,111096,111096,111096,111096,111096,111096,111096,111096,111096,111096,111096,122655,122655,121853,121853,111096,111096,75000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,37078,48530,86497,90275,56987,56987,37078,48530,57281,58778,94073,94073,107433,121726,53249,53249,47960,48530,80000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),42317,42317,86545,92685,54871,56981,52311,52311,52855,52855,91552,94958,114634,121705,86368,122681,44445,44445,80000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,24496,29791,45490,45490,34547,36801,83855,83855,31418,34994,34863,79883,59901,69133,44813,51973,30095,31229,80000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",39048,39048,68194,80754,55527,58526,39048,56543,50317,56229,87584,87584,119710,122925,87807,125037,44025,44025,80000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,51248,51248,100909,107248,71204,71204,65410,65410,65492,65492,103858,103858,124288,124880,90443,122407,56164,56164,80000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,34467,34467,75220,100633,44772,44772,34467,101302,49207,56762,77648,77648,98451,98451,68135,68135,41883,41883,80000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),NA,28732,NA,77823,NA,39682,NA,93575,NA,34390,NA,98316,NA,95995,NA,117376,NA,28732,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,24992,NA,53677,NA,31124,NA,24992,NA,31338,NA,85922,NA,71800,NA,84951,NA,25471,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,18529,NA,43029,NA,26000,NA,49052,NA,24000,NA,59599,NA,49679,NA,48982,NA,21608,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",NA,23465,NA,55414,NA,31851,NA,89139,NA,30110,NA,70480,NA,77730,NA,61633,NA,23614,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),NA,39622,NA,98649,NA,51578,NA,39622,NA,48115,NA,100119,NA,125652,NA,120347,NA,40799,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,43788,NA,99200,NA,50550,NA,43788,NA,47124,NA,109182,NA,118816,NA,101811,NA,43788,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,94865,NA,113818,NA,115142,NA,94865,NA,97107,NA,114804,NA,115200,NA,120406,NA,112346,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,NA,32722,NA,86622,NA,40213,NA,89126,NA,39496,NA,105834,NA,121526,NA,109764,NA,34524,95000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,21478,21478,45299,45299,28240,34942,26282,26282,23675,29898,63725,81231,71457,98429,64591,75078,21478,21582,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,79024,79024,79024,114028,117463,117463,79024,79024,90485,114565,114028,114028,124098,124098,113761,123667,114855,114855,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),23666,24510,52083,65712,30840,35653,109534,109534,28255,29220,54460,107021,77479,100127,63012,91997,23666,24710,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),19654,21324,36116,53062,27571,30059,36837,52332,24943,28277,53320,93856,67930,73955,43542,70572,21007,21324,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,12677,12682,24754,33225,18035,18329,24821,67691,17529,18397,33533,33533,35880,39849,25461,39988,14403,14403,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",17568,17568,37311,47898,23998,27314,30846,30846,23944,26197,31557,98981,59078,81275,40264,61567,18569,20465,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),26645,26645,61489,70107,43554,44289,29601,29601,27596,36769,67875,67875,91601,107577,67548,118969,26645,28619,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,40406,40406,76475,76475,48975,53272,40406,53211,42570,50712,69151,107227,105760,121612,73484,103996,40406,40792,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,47631,71989,93369,100589,88500,88500,84438,84438,84365,107251,99039,99039,119000,120333,87214,106153,80364,104411,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,18681,18715,39782,55113,24223,25190,22850,22850,21209,24731,38532,62866,57952,79094,44903,44903,20493,20493,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,96786,96786,96786,96786,114333,114333,96786,96786,111638,111638,99052,99052,121986,121986,125642,125642,96786,96786,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,MIN,MINING ENGINEERING,116287,116287,116287,116287,116287,116287,116287,116287,116287,116287,116287,116287,124742,124742,123327,123327,116287,116287,115000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,58323,95897,58323,95897,58323,111718,58323,95897,98624,98624,116368,116368,124497,125120,123651,123651,58323,95897,70000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),45798,48729,78951,94327,51422,53021,45798,48729,53907,58653,96519,96519,113663,113663,71437,71437,49266,53309,70000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),41691,41691,79705,79705,56830,65164,41691,56117,50724,53329,74467,100302,118591,120871,97878,117328,41691,45240,70000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,29318,30069,50403,50403,35026,38025,29318,30069,33292,36003,41250,68358,68398,78107,46387,46387,30226,32818,70000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",44456,51532,93904,93904,56284,64589,56657,56657,55965,55965,87888,87888,119911,124540,95361,95361,49307,51532,70000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),46838,48954,96153,115771,60307,90571,65844,65844,61866,61866,46838,48954,122712,122712,104964,118840,46983,56174,70000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,50724,53021,105341,105341,73130,73987,50724,53021,70557,70557,108623,108623,124983,124988,100114,100114,59916,59916,70000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,50729,87581,114434,117844,116379,116379,50729,87581,98706,98706,83320,87581,125146,125984,124132,124132,50729,87581,70000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,INF,INFORMATION TECHNOLOGY,41747,46881,71764,97412,61642,61642,41747,46881,55004,65451,84868,84868,110227,123190,84080,124326,46732,46881,70000,JNTUH
MREM,MALLA REDDY ENGINEERING COLLEGE AND MANAGEMENT SCIENCES,MEDCHAL,MDL,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,97831,103611,97831,103611,118493,118493,97831,103611,115017,115017,106399,106399,97831,103611,125851,125851,97831,103611,70000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),38125,40614,77486,82129,50469,54430,38125,40614,47549,56455,54166,54166,111181,120481,71558,119237,39711,41539,70000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,31542,31542,56559,71883,44113,44113,73300,100681,37890,38932,48961,105087,77302,77470,55778,82871,36643,36984,70000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",37174,39258,71750,71750,50939,54418,37174,39258,45007,50004,37174,108297,119977,122074,74012,74012,44510,44510,70000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,55184,56443,115963,115963,67441,79515,65758,65758,64603,74899,116573,116573,120571,121347,85970,120570,60110,60110,70000,JNTUH
MRET,MALLAREDDY INST OF ENGG AND TECHNOLOGY (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,37942,37942,72830,108022,48585,53266,37942,55394,47794,50897,73884,73884,111214,124094,91238,91238,43482,44268,70000,JNTUH
MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,30994,NA,76875,NA,44665,NA,43462,NA,42364,NA,105063,NA,86752,NA,91576,NA,40723,70000,JNTUH
MREW,MALLA REDDY COLLEGE OF ENGINEERING FOR WOMEN,MAISAMMAGUDA,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,87714,NA,117077,NA,104651,NA,87714,NA,92120,NA,104240,NA,124639,NA,124348,NA,87714,70000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),36485,39203,92159,110052,57151,70014,36485,39203,53456,63654,103018,107142,120230,120230,98870,120024,50835,56377,80000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),46089,55651,82058,109898,58841,58841,46089,62550,55016,61331,86630,86630,101176,123128,89668,118095,47789,55651,80000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,31549,31927,64320,73329,44166,45288,98898,98898,39945,39945,58927,115321,82558,82558,57061,76134,38914,38914,80000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",47978,51245,88675,99733,58940,65743,66186,68256,58470,66566,117751,117751,120561,125812,88419,121897,51646,55565,80000,JNTUH
MRIT,MALLAREDDY INST OF TECHNOLOGY AND SCI,MAISAMMAGUDA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,64733,73895,114404,114404,88749,91096,64733,73895,73839,79483,98969,98969,126067,126067,119535,120981,69795,73895,80000,JNTUH
